latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.100006,3.699997,4.0,0,GMT,GMT

time,temperature_2m (°C),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),cloudcover (%),windspeed_10m (km/h),windgusts_10m (km/h)
2023-06-06T02:00,10.9,0.00,0.00,0.00,0.00,16,13.9,22.3
2023-06-06T03:00,10.7,0.00,0.00,0.00,0.00,89,14.6,23.0
2023-06-06T04:00,10.6,0.00,0.00,0.00,0.00,90,14.7,23.4
2023-06-06T05:00,11.1,0.00,0.00,0.00,0.00,90,16.4,24.8
2023-06-06T06:00,12.4,0.00,0.00,0.00,0.00,90,16.2,28.8
2023-06-06T07:00,13.7,0.00,0.00,0.00,0.00,61,16.3,32.8
2023-06-06T08:00,15.3,0.00,0.00,0.00,0.00,4,13.8,30.2
2023-06-06T09:00,16.9,0.00,0.00,0.00,0.00,0,13.3,31.0
2023-06-06T10:00,18.7,0.00,0.00,0.00,0.00,0,14.1,32.0
2023-06-06T11:00,20.2,0.00,0.00,0.00,0.00,0,13.9,32.8
2023-06-06T12:00,21.4,0.00,0.00,0.00,0.00,0,13.9,33.1
2023-06-06T13:00,22.2,0.00,0.00,0.00,0.00,0,14.2,33.1
2023-06-06T14:00,22.3,0.00,0.00,0.00,0.00,20,14.6,31.0
2023-06-06T15:00,21.9,0.00,0.00,0.00,0.00,29,15.5,30.6
2023-06-06T16:00,21.4,0.00,0.00,0.00,0.00,34,17.2,33.1
2023-06-06T17:00,20.4,0.00,0.00,0.00,0.00,19,18.1,33.1
2023-06-06T18:00,19.2,0.00,0.00,0.00,0.00,21,18.4,31.3
2023-06-06T19:00,17.3,0.00,0.00,0.00,0.00,11,17.3,32.8
2023-06-06T20:00,16.0,0.00,0.00,0.00,0.00,11,16.9,30.2
2023-06-06T21:00,15.1,0.00,0.00,0.00,0.00,30,16.2,28.1
2023-06-06T22:00,14.5,0.00,0.00,0.00,0.00,29,15.3,26.3
2023-06-06T23:00,14.1,0.00,0.00,0.00,0.00,15,14.8,24.5
2023-06-07T00:00,13.7,0.00,0.00,0.00,0.00,17,14.5,22.7
2023-06-07T01:00,13.3,0.00,0.00,0.00,0.00,10,13.8,22.0
2023-06-07T02:00,12.9,0.00,0.00,0.00,0.00,6,13.5,21.6
2023-06-07T03:00,12.5,0.00,0.00,0.00,0.00,4,13.8,21.6
2023-06-07T04:00,12.1,0.00,0.00,0.00,0.00,19,13.9,21.6
2023-06-07T05:00,12.6,0.00,0.00,0.00,0.00,35,13.6,23.4
2023-06-07T06:00,13.8,0.00,0.00,0.00,0.00,27,14.6,27.4
2023-06-07T07:00,14.7,0.00,0.00,0.00,0.00,19,14.3,30.2
2023-06-07T08:00,16.3,0.00,0.00,0.00,0.00,18,13.0,29.9
2023-06-07T09:00,17.8,0.00,0.00,0.00,0.00,2,12.7,29.5
2023-06-07T10:00,19.5,0.00,0.00,0.00,0.00,4,11.7,30.2
2023-06-07T11:00,21.1,0.00,0.00,0.00,0.00,13,13.0,32.0
2023-06-07T12:00,22.3,0.00,0.00,0.00,0.00,11,13.2,33.1
2023-06-07T13:00,23.0,0.00,0.00,0.00,0.00,43,14.5,33.8
2023-06-07T14:00,23.0,0.00,0.00,0.00,0.00,38,14.8,33.1
2023-06-07T15:00,23.0,0.10,0.10,0.00,0.00,55,15.3,32.8
2023-06-07T16:00,22.6,0.00,0.00,0.00,0.00,42,14.8,31.3
2023-06-07T17:00,22.1,0.00,0.00,0.00,0.00,39,14.8,30.6
2023-06-07T18:00,21.1,0.00,0.00,0.00,0.00,8,14.1,26.6
2023-06-07T19:00,19.6,0.00,0.00,0.00,0.00,10,12.4,22.3
2023-06-07T20:00,18.1,0.00,0.00,0.00,0.00,14,12.9,22.7
2023-06-07T21:00,17.1,0.00,0.00,0.00,0.00,9,14.2,25.6
2023-06-07T22:00,16.3,0.00,0.00,0.00,0.00,2,16.5,27.0
2023-06-07T23:00,15.6,0.00,0.00,0.00,0.00,1,15.9,25.9
2023-06-08T00:00,15.0,0.00,0.00,0.00,0.00,1,14.5,24.1
2023-06-08T01:00,14.4,0.00,0.00,0.00,0.00,0,13.1,22.3
2023-06-08T02:00,14.0,0.00,0.00,0.00,0.00,2,12.6,21.2
2023-06-08T03:00,13.5,0.00,0.00,0.00,0.00,11,13.4,20.5
2023-06-08T04:00,13.1,0.00,0.00,0.00,0.00,10,13.3,20.5
2023-06-08T05:00,13.3,0.00,0.00,0.00,0.00,13,12.7,22.7
2023-06-08T06:00,14.2,0.00,0.00,0.00,0.00,1,12.6,27.4
2023-06-08T07:00,15.6,0.00,0.00,0.00,0.00,0,12.3,27.4
2023-06-08T08:00,17.2,0.00,0.00,0.00,0.00,0,12.7,29.2
2023-06-08T09:00,18.9,0.00,0.00,0.00,0.00,0,13.6,31.3
2023-06-08T10:00,20.5,0.00,0.00,0.00,0.00,0,14.3,33.5
2023-06-08T11:00,22.0,0.00,0.00,0.00,0.00,2,14.5,35.3
2023-06-08T12:00,23.2,0.00,0.00,0.00,0.00,12,15.2,40.0
2023-06-08T13:00,24.2,0.00,0.00,0.00,0.00,10,15.1,37.8
2023-06-08T14:00,24.7,0.00,0.00,0.00,0.00,16,15.8,38.2
2023-06-08T15:00,24.9,0.00,0.00,0.00,0.00,14,17.1,36.4
2023-06-08T16:00,24.6,0.00,0.00,0.00,0.00,9,17.5,33.1
2023-06-08T17:00,24.3,0.00,0.00,0.00,0.00,14,17.7,29.9
2023-06-08T18:00,23.6,0.00,0.00,0.00,0.00,16,14.8,27.7
2023-06-08T19:00,22.4,0.00,0.00,0.00,0.00,18,12.5,21.6
2023-06-08T20:00,20.9,0.00,0.00,0.00,0.00,19,12.5,22.0
2023-06-08T21:00,19.9,0.00,0.00,0.00,0.00,17,14.0,25.2
2023-06-08T22:00,19.2,0.00,0.00,0.00,0.00,1,15.3,25.6
2023-06-08T23:00,18.5,0.00,0.00,0.00,0.00,1,15.3,25.2
2023-06-09T00:00,17.9,0.00,0.00,0.00,0.00,1,14.8,24.8
2023-06-09T01:00,17.3,0.00,0.00,0.00,0.00,1,14.5,23.8
2023-06-09T02:00,16.8,0.00,0.00,0.00,0.00,1,13.1,22.0
2023-06-09T03:00,16.3,0.00,0.00,0.00,0.00,1,12.4,22.7
2023-06-09T04:00,16.0,0.00,0.00,0.00,0.00,0,13.0,23.0
2023-06-09T05:00,16.5,0.00,0.00,0.00,0.00,0,13.9,23.8
2023-06-09T06:00,17.9,0.00,0.00,0.00,0.00,0,13.8,26.3
2023-06-09T07:00,19.2,0.00,0.00,0.00,0.00,0,13.8,28.4
2023-06-09T08:00,21.2,0.00,0.00,0.00,0.00,0,12.6,28.1
2023-06-09T09:00,23.2,0.00,0.00,0.00,0.00,0,12.3,28.4
2023-06-09T10:00,25.0,0.00,0.00,0.00,0.00,0,13.4,31.0
2023-06-09T11:00,26.4,0.00,0.00,0.00,0.00,1,15.5,35.3
2023-06-09T12:00,27.0,0.00,0.00,0.00,0.00,7,16.9,36.4
2023-06-09T13:00,27.4,0.00,0.00,0.00,0.00,13,17.6,35.6
2023-06-09T14:00,27.7,0.00,0.00,0.00,0.00,22,17.6,34.2
2023-06-09T15:00,27.8,0.00,0.00,0.00,0.00,19,18.0,33.8
2023-06-09T16:00,27.8,0.00,0.00,0.00,0.00,16,18.1,33.8
2023-06-09T17:00,27.4,0.00,0.00,0.00,0.00,11,16.3,28.1
2023-06-09T18:00,26.6,0.00,0.00,0.00,0.00,6,13.7,25.6
2023-06-09T19:00,25.3,0.00,0.00,0.00,0.00,6,11.2,20.2
2023-06-09T20:00,23.7,0.00,0.00,0.00,0.00,5,11.5,20.2
2023-06-09T21:00,22.7,0.00,0.00,0.00,0.00,5,13.0,23.0
2023-06-09T22:00,22.0,0.00,0.00,0.00,0.00,16,13.5,25.2
2023-06-09T23:00,21.5,0.00,0.00,0.00,0.00,8,14.6,26.6
2023-06-10T00:00,21.1,0.00,0.00,0.00,0.00,6,14.8,26.6
2023-06-10T01:00,20.4,0.00,0.00,0.00,0.00,4,13.7,25.2
2023-06-10T02:00,19.9,0.00,0.00,0.00,0.00,3,13.0,24.5
2023-06-10T03:00,19.3,0.00,0.00,0.00,0.00,3,12.6,23.8
2023-06-10T04:00,18.7,0.00,0.00,0.00,0.00,5,12.6,23.0
2023-06-10T05:00,18.9,0.00,0.00,0.00,0.00,1,13.7,24.1
2023-06-10T06:00,20.1,0.00,0.00,0.00,0.00,0,14.1,25.9
2023-06-10T07:00,22.0,0.00,0.00,0.00,0.00,0,14.5,29.5
2023-06-10T08:00,23.8,0.00,0.00,0.00,0.00,0,14.3,30.2
2023-06-10T09:00,25.6,0.00,0.00,0.00,0.00,0,14.3,30.6
2023-06-10T10:00,27.1,0.00,0.00,0.00,0.00,9,14.9,31.7
2023-06-10T11:00,28.1,0.00,0.00,0.00,0.00,25,17.7,36.7
2023-06-10T12:00,28.3,0.00,0.00,0.00,0.00,22,16.9,36.0
2023-06-10T13:00,28.7,0.00,0.00,0.00,0.00,10,16.2,34.9
2023-06-10T14:00,29.0,0.00,0.00,0.00,0.00,14,14.6,34.9
2023-06-10T15:00,29.1,0.00,0.00,0.00,0.00,18,14.0,32.8
2023-06-10T16:00,28.8,0.00,0.00,0.00,0.00,22,13.4,29.9
2023-06-10T17:00,28.4,0.00,0.00,0.00,0.00,16,11.2,24.5
2023-06-10T18:00,27.3,0.00,0.00,0.00,0.00,17,10.5,24.5
2023-06-10T19:00,26.2,0.00,0.00,0.00,0.00,8,10.5,18.0
2023-06-10T20:00,24.6,0.00,0.00,0.00,0.00,2,11.5,20.9
2023-06-10T21:00,23.4,0.00,0.00,0.00,0.00,2,12.6,22.0
2023-06-10T22:00,22.7,0.00,0.00,0.00,0.00,23,10.8,22.3
2023-06-10T23:00,22.0,0.00,0.00,0.00,0.00,22,11.7,23.8
2023-06-11T00:00,21.4,0.00,0.00,0.00,0.00,1,11.9,23.0
2023-06-11T01:00,20.7,0.00,0.00,0.00,0.00,1,11.2,20.9
2023-06-11T02:00,19.9,0.00,0.00,0.00,0.00,0,10.4,19.8
2023-06-11T03:00,19.2,0.00,0.00,0.00,0.00,0,9.9,18.7
2023-06-11T04:00,18.6,0.00,0.00,0.00,0.00,0,10.1,18.0
2023-06-11T05:00,18.8,0.00,0.00,0.00,0.00,0,10.9,18.7
2023-06-11T06:00,20.2,0.00,0.00,0.00,0.00,0,10.2,20.5
2023-06-11T07:00,22.4,0.00,0.00,0.00,0.00,0,9.8,21.6
2023-06-11T08:00,24.2,0.00,0.00,0.00,0.00,0,8.9,21.6
2023-06-11T09:00,26.0,0.00,0.00,0.00,0.00,0,8.3,21.6
2023-06-11T10:00,27.7,0.00,0.00,0.00,0.00,0,7.2,24.5
2023-06-11T11:00,28.2,0.00,0.00,0.00,0.00,25,9.7,27.0
2023-06-11T12:00,28.3,0.00,0.00,0.00,0.00,15,10.2,27.4
2023-06-11T13:00,28.5,0.00,0.00,0.00,0.00,36,10.4,24.5
2023-06-11T14:00,28.7,0.00,0.00,0.00,0.00,50,9.2,24.1
2023-06-11T15:00,28.7,0.00,0.00,0.00,0.00,38,8.0,20.9
2023-06-11T16:00,28.8,0.00,0.00,0.00,0.00,32,9.1,20.5
2023-06-11T17:00,28.4,0.00,0.00,0.00,0.00,46,8.1,19.8
2023-06-11T18:00,27.4,0.00,0.00,0.00,0.00,47,2.6,16.2
2023-06-11T19:00,25.8,0.00,0.00,0.00,0.00,29,4.3,9.7
2023-06-11T20:00,24.1,0.00,0.00,0.00,0.00,35,5.5,9.7
2023-06-11T21:00,23.3,0.00,0.00,0.00,0.00,32,4.2,7.2
2023-06-11T22:00,22.1,0.00,0.00,0.00,0.00,28,5.8,6.8
2023-06-11T23:00,20.5,0.00,0.00,0.00,0.00,27,6.1,11.9
2023-06-12T00:00,19.8,0.00,0.00,0.00,0.00,16,7.2,11.5
2023-06-12T01:00,19.7,0.00,0.00,0.00,0.00,10,7.4,15.5
2023-06-12T02:00,19.3,0.00,0.00,0.00,0.00,10,6.4,17.3
2023-06-12T03:00,18.8,0.00,0.00,0.00,0.00,9,5.2,16.9
2023-06-12T04:00,18.3,0.00,0.00,0.00,0.00,16,4.3,16.2
2023-06-12T05:00,18.4,0.00,0.00,0.00,0.00,20,4.6,16.9
2023-06-12T06:00,19.8,0.00,0.00,0.00,0.00,25,5.2,18.7
2023-06-12T07:00,21.6,0.00,0.00,0.00,0.00,17,6.9,17.6
2023-06-12T08:00,23.7,0.00,0.00,0.00,0.00,10,8.0,21.2
2023-06-12T09:00,25.7,0.00,0.00,0.00,0.00,4,9.2,24.1
2023-06-12T10:00,27.5,0.00,0.00,0.00,0.00,16,12.2,29.2
2023-06-12T11:00,28.4,0.00,0.00,0.00,0.00,7,12.7,30.2
2023-06-12T12:00,29.0,0.00,0.00,0.00,0.00,7,11.8,30.2
2023-06-12T13:00,29.3,0.00,0.00,0.00,0.00,8,11.7,29.9
2023-06-12T14:00,29.5,0.00,0.00,0.00,0.00,7,11.7,28.4
2023-06-12T15:00,29.5,0.00,0.00,0.00,0.00,5,11.0,25.9
2023-06-12T16:00,29.4,0.00,0.00,0.00,0.00,5,10.2,23.4
2023-06-12T17:00,29.1,0.00,0.00,0.00,0.00,3,9.5,19.8
2023-06-12T18:00,28.0,0.00,0.00,0.00,0.00,15,9.3,15.1
2023-06-12T19:00,25.9,0.00,0.00,0.00,0.00,15,10.8,18.0
2023-06-12T20:00,24.2,0.00,0.00,0.00,0.00,1,11.4,19.1
2023-06-12T21:00,23.1,0.00,0.00,0.00,0.00,1,11.3,19.1
2023-06-12T22:00,22.4,0.00,0.00,0.00,0.00,3,12.3,21.6
2023-06-12T23:00,21.9,0.00,0.00,0.00,0.00,16,12.0,21.6
2023-06-13T00:00,21.4,0.00,0.00,0.00,0.00,13,12.4,22.0
2023-06-13T01:00,21.0,0.00,0.00,0.00,0.00,25,11.7,22.3
2023-06-13T02:00,20.2,0.00,0.00,0.00,0.00,29,10.9,20.5
2023-06-13T03:00,19.6,0.00,0.00,0.00,0.00,48,10.4,19.4
2023-06-13T04:00,18.7,0.00,0.00,0.00,0.00,28,10.9,19.4
2023-06-13T05:00,18.6,0.00,0.00,0.00,0.00,23,11.0,21.2
2023-06-13T06:00,19.5,0.00,0.00,0.00,0.00,20,10.6,23.8
2023-06-13T07:00,20.9,0.00,0.00,0.00,0.00,2,12.2,25.9
2023-06-13T08:00,22.5,0.00,0.00,0.00,0.00,1,13.4,28.8
2023-06-13T09:00,24.1,0.00,0.00,0.00,0.00,1,14.0,31.0
2023-06-13T10:00,25.5,0.00,0.00,0.00,0.00,0,14.7,34.2
2023-06-13T11:00,26.7,0.00,0.00,0.00,0.00,1,15.5,34.9
2023-06-13T12:00,27.5,0.00,0.00,0.00,0.00,5,14.1,32.8
2023-06-13T13:00,27.9,0.00,0.00,0.00,0.00,11,13.0,31.0
2023-06-13T14:00,28.2,0.00,0.00,0.00,0.00,16,12.7,29.9
2023-06-13T15:00,28.2,0.00,0.00,0.00,0.00,15,13.1,29.9
2023-06-13T16:00,28.0,0.00,0.00,0.00,0.00,13,13.9,29.5
2023-06-13T17:00,27.4,0.00,0.00,0.00,0.00,16,15.1,28.4
2023-06-13T18:00,26.5,0.00,0.00,0.00,0.00,13,13.0,21.6
2023-06-13T19:00,24.8,0.00,0.00,0.00,0.00,0,10.4,18.0
2023-06-13T20:00,23.2,0.00,0.00,0.00,0.00,0,11.4,18.7
2023-06-13T21:00,21.9,0.00,0.00,0.00,0.00,0,12.2,19.8
2023-06-13T22:00,20.9,0.00,0.00,0.00,0.00,1,12.3,20.2
2023-06-13T23:00,20.1,0.00,0.00,0.00,0.00,0,11.2,19.4
2023-06-14T00:00,19.4,0.00,0.00,0.00,0.00,0,11.2,19.4
2023-06-14T01:00,18.9,0.00,0.00,0.00,0.00,0,11.3,19.8
2023-06-14T02:00,18.5,0.00,0.00,0.00,0.00,1,11.2,19.4
2023-06-14T03:00,17.9,0.00,0.00,0.00,0.00,2,11.3,18.4
2023-06-14T04:00,17.3,0.00,0.00,0.00,0.00,6,11.4,17.3
2023-06-14T05:00,17.4,0.00,0.00,0.00,0.00,4,11.8,18.4
2023-06-14T06:00,18.7,0.00,0.00,0.00,0.00,2,11.5,20.2
2023-06-14T07:00,20.4,0.00,0.00,0.00,0.00,0,11.6,24.8
2023-06-14T08:00,22.1,0.00,0.00,0.00,0.00,0,11.8,25.9
2023-06-14T09:00,23.7,0.00,0.00,0.00,0.00,0,13.3,29.2
2023-06-14T10:00,25.0,0.00,0.00,0.00,0.00,0,14.3,34.2
2023-06-14T11:00,25.6,0.00,0.00,0.00,0.00,2,13.7,33.1
2023-06-14T12:00,26.0,0.00,0.00,0.00,0.00,4,12.6,32.0
2023-06-14T13:00,26.4,0.00,0.00,0.00,0.00,2,12.4,31.7
2023-06-14T14:00,26.6,0.00,0.00,0.00,0.00,2,13.5,32.8
2023-06-14T15:00,26.5,0.00,0.00,0.00,0.00,0,15.0,33.1
2023-06-14T16:00,26.2,0.00,0.00,0.00,0.00,0,15.8,32.8
2023-06-14T17:00,25.6,0.00,0.00,0.00,0.00,0,16.1,31.0
2023-06-14T18:00,24.8,0.00,0.00,0.00,0.00,0,13.8,24.8
2023-06-14T19:00,23.5,0.00,0.00,0.00,0.00,0,10.7,19.1
2023-06-14T20:00,22.0,0.00,0.00,0.00,0.00,0,9.2,15.1
2023-06-14T21:00,20.8,0.00,0.00,0.00,0.00,2,9.2,14.8
2023-06-14T22:00,19.7,0.00,0.00,0.00,0.00,2,10.1,16.2
2023-06-14T23:00,19.1,0.00,0.00,0.00,0.00,2,9.3,19.1
2023-06-15T00:00,18.5,0.00,0.00,0.00,0.00,0,9.0,19.8
2023-06-15T01:00,17.9,0.00,0.00,0.00,0.00,0,8.4,17.3
2023-06-15T02:00,17.2,0.00,0.00,0.00,0.00,0,8.5,16.6
2023-06-15T03:00,16.5,0.00,0.00,0.00,0.00,0,8.3,16.2
2023-06-15T04:00,16.0,0.00,0.00,0.00,0.00,0,9.2,15.5
2023-06-15T05:00,16.3,0.00,0.00,0.00,0.00,0,11.2,17.3
2023-06-15T06:00,17.9,0.00,0.00,0.00,0.00,0,10.5,20.5
2023-06-15T07:00,19.7,0.00,0.00,0.00,0.00,0,9.5,21.2
2023-06-15T08:00,21.6,0.00,0.00,0.00,0.00,0,8.9,22.0
2023-06-15T09:00,23.1,0.00,0.00,0.00,0.00,0,11.1,25.9
2023-06-15T10:00,24.2,0.00,0.00,0.00,0.00,19,10.8,27.7
2023-06-15T11:00,24.9,0.00,0.00,0.00,0.00,23,11.0,28.1
2023-06-15T12:00,25.4,0.00,0.00,0.00,0.00,25,11.0,26.6
2023-06-15T13:00,25.8,0.00,0.00,0.00,0.00,34,10.8,25.2
2023-06-15T14:00,25.8,0.00,0.00,0.00,0.00,55,10.4,22.3
2023-06-15T15:00,25.9,0.00,0.00,0.00,0.00,59,11.1,20.9
2023-06-15T16:00,25.7,0.00,0.00,0.00,0.00,59,11.9,20.5
2023-06-15T17:00,25.2,0.00,0.00,0.00,0.00,26,13.9,24.5
2023-06-15T18:00,24.1,0.00,0.00,0.00,0.00,0,15.1,27.4
2023-06-15T19:00,22.6,0.00,0.00,0.00,0.00,0,16.4,28.8
2023-06-15T20:00,21.1,0.00,0.00,0.00,0.00,1,14.5,25.6
2023-06-15T21:00,19.9,0.00,0.00,0.00,0.00,0,11.4,19.1
2023-06-15T22:00,18.9,0.00,0.00,0.00,0.00,4,8.2,14.4
2023-06-15T23:00,18.0,0.00,0.00,0.00,0.00,4,6.9,12.2
2023-06-16T00:00,17.1,0.00,0.00,0.00,0.00,3,7.0,11.2
2023-06-16T01:00,16.3,0.00,0.00,0.00,0.00,1,6.3,11.5
2023-06-16T02:00,15.5,0.00,0.00,0.00,0.00,0,6.3,11.2
2023-06-16T03:00,15.1,0.00,0.00,0.00,0.00,0,7.2,9.7
2023-06-16T04:00,14.7,0.00,0.00,0.00,0.00,0,6.1,9.7
2023-06-16T05:00,15.4,0.00,0.00,0.00,0.00,0,6.5,12.6
2023-06-16T06:00,17.5,0.00,0.00,0.00,0.00,0,5.2,13.7
2023-06-16T07:00,19.3,0.00,0.00,0.00,0.00,0,4.2,14.0
2023-06-16T08:00,21.1,0.00,0.00,0.00,0.00,0,3.3,14.0
2023-06-16T09:00,22.8,0.00,0.00,0.00,0.00,0,4.3,16.2
2023-06-16T10:00,24.0,0.00,0.00,0.00,0.00,0,4.1,16.6
2023-06-16T11:00,24.6,0.00,0.00,0.00,0.00,2,2.4,14.4
2023-06-16T12:00,25.2,0.00,0.00,0.00,0.00,7,1.8,14.4
2023-06-16T13:00,25.4,0.00,0.00,0.00,0.00,4,3.6,14.0
2023-06-16T14:00,25.5,0.00,0.00,0.00,0.00,10,5.4,14.0
2023-06-16T15:00,25.5,0.00,0.00,0.00,0.00,14,7.5,15.5
2023-06-16T16:00,25.4,0.00,0.00,0.00,0.00,0,10.1,18.0
2023-06-16T17:00,25.0,0.00,0.00,0.00,0.00,1,12.8,20.9
2023-06-16T18:00,24.1,0.00,0.00,0.00,0.00,1,13.8,22.3
2023-06-16T19:00,22.5,0.00,0.00,0.00,0.00,0,12.0,22.0
2023-06-16T20:00,21.1,0.00,0.00,0.00,0.00,3,9.8,16.9
2023-06-16T21:00,19.9,0.00,0.00,0.00,0.00,0,8.9,15.5
2023-06-16T22:00,18.9,0.00,0.00,0.00,0.00,0,11.5,14.4
2023-06-16T23:00,18.1,0.00,0.00,0.00,0.00,20,10.2,13.0
2023-06-17T00:00,17.4,0.00,0.00,0.00,0.00,28,8.7,11.9
2023-06-17T01:00,16.7,0.00,0.00,0.00,0.00,23,7.4,11.9
2023-06-17T02:00,16.1,0.00,0.00,0.00,0.00,37,7.3,11.2
2023-06-17T03:00,15.8,0.00,0.00,0.00,0.00,32,7.6,11.2
2023-06-17T04:00,15.5,0.00,0.00,0.00,0.00,34,7.4,11.9
2023-06-17T05:00,16.1,0.00,0.00,0.00,0.00,39,9.1,14.8
2023-06-17T06:00,17.7,0.00,0.00,0.00,0.00,56,9.4,16.9
2023-06-17T07:00,19.5,0.00,0.00,0.00,0.00,45,9.1,20.9
2023-06-17T08:00,21.3,0.00,0.00,0.00,0.00,36,8.3,21.2
2023-06-17T09:00,23.0,0.00,0.00,0.00,0.00,33,7.9,21.6
2023-06-17T10:00,24.7,0.00,0.00,0.00,0.00,73,8.2,22.3
2023-06-17T11:00,25.8,0.00,0.00,0.00,0.00,70,6.8,21.6
2023-06-17T12:00,26.9,0.00,0.00,0.00,0.00,72,8.7,28.1
2023-06-17T13:00,27.5,0.00,0.00,0.00,0.00,81,7.9,29.5
2023-06-17T14:00,27.3,0.00,0.00,0.00,0.00,80,8.4,27.7
2023-06-17T15:00,27.4,0.00,0.00,0.00,0.00,62,9.0,27.0
2023-06-17T16:00,27.2,0.00,0.00,0.00,0.00,64,6.4,24.8
2023-06-17T17:00,27.0,0.00,0.00,0.00,0.00,50,9.4,21.2
2023-06-17T18:00,26.4,0.00,0.00,0.00,0.00,34,8.0,13.0
2023-06-17T19:00,23.8,0.00,0.00,0.00,0.00,31,6.2,13.0
2023-06-17T20:00,22.7,0.00,0.00,0.00,0.00,34,6.7,13.0
2023-06-17T21:00,21.8,0.00,0.00,0.00,0.00,32,7.5,14.8
2023-06-17T22:00,21.0,0.00,0.00,0.00,0.00,44,6.4,15.5
2023-06-17T23:00,20.6,0.00,0.00,0.00,0.00,32,8.4,15.8
2023-06-18T00:00,20.2,0.00,0.00,0.00,0.00,37,11.6,15.5
2023-06-18T01:00,19.7,0.00,0.00,0.00,0.00,57,11.0,14.0
2023-06-18T02:00,19.0,0.00,0.00,0.00,0.00,59,9.2,13.3
2023-06-18T03:00,18.6,0.00,0.00,0.00,0.00,79,7.2,20.5
2023-06-18T04:00,18.4,0.00,0.00,0.00,0.00,83,7.1,25.2
2023-06-18T05:00,18.8,0.00,0.00,0.00,0.00,93,6.8,17.6
2023-06-18T06:00,19.9,0.00,0.00,0.00,0.00,90,6.4,18.4
2023-06-18T07:00,18.2,1.10,1.10,0.00,0.00,90,7.7,28.1
2023-06-18T08:00,18.7,1.20,1.20,0.00,0.00,76,10.2,27.4
2023-06-18T09:00,19.6,0.90,0.90,0.00,0.00,77,11.0,23.4
2023-06-18T10:00,20.2,0.50,0.50,0.00,0.00,90,10.0,22.7
2023-06-18T11:00,21.5,0.40,0.40,0.00,0.00,37,10.1,24.1
2023-06-18T12:00,22.3,0.60,0.60,0.00,0.00,34,11.2,28.4
2023-06-18T13:00,22.6,0.40,0.40,0.00,0.00,52,10.6,29.5
2023-06-18T14:00,23.1,0.20,0.20,0.00,0.00,56,11.0,29.2
2023-06-18T15:00,23.7,0.00,0.00,0.00,0.00,39,11.6,26.3
2023-06-18T16:00,24.3,0.20,0.20,0.00,0.00,68,14.7,32.8
2023-06-18T17:00,23.9,0.00,0.00,0.00,0.00,92,11.0,23.4
2023-06-18T18:00,23.0,1.20,1.20,0.00,0.00,76,11.0,25.2
2023-06-18T19:00,22.4,0.00,0.00,0.00,0.00,64,12.4,21.6
2023-06-18T20:00,21.8,0.00,0.00,0.00,0.00,82,14.3,26.3
2023-06-18T21:00,21.2,0.50,0.50,0.00,0.00,67,15.2,25.9
2023-06-18T22:00,20.3,0.50,0.50,0.00,0.00,66,17.3,27.4
2023-06-18T23:00,20.0,0.00,0.00,0.00,0.00,58,21.3,32.4
2023-06-19T00:00,19.5,0.00,0.00,0.00,0.00,60,22.0,39.2
2023-06-19T01:00,18.2,0.00,0.00,0.00,0.00,20,19.4,40.3
2023-06-19T02:00,17.0,0.00,0.00,0.00,0.00,26,18.4,37.8
2023-06-19T03:00,16.1,0.00,0.00,0.00,0.00,49,18.1,33.1
2023-06-19T04:00,15.6,0.00,0.00,0.00,0.00,77,17.8,28.4
2023-06-19T05:00,15.8,0.00,0.00,0.00,0.00,34,20.0,26.3
2023-06-19T06:00,16.7,0.00,0.00,0.00,0.00,41,21.2,31.0
2023-06-19T07:00,17.7,0.00,0.00,0.00,0.00,66,18.8,36.4
2023-06-19T08:00,18.9,0.00,0.00,0.00,0.00,69,17.0,34.6
2023-06-19T09:00,20.2,0.00,0.00,0.00,0.00,35,14.3,31.7
2023-06-19T10:00,21.9,0.00,0.00,0.00,0.00,94,10.8,30.2
2023-06-19T11:00,22.9,0.00,0.00,0.00,0.00,100,9.7,26.6
2023-06-19T12:00,23.6,0.10,0.10,0.00,0.00,100,8.4,24.5
2023-06-19T13:00,23.7,0.00,0.00,0.00,0.00,100,10.0,21.6
2023-06-19T14:00,24.1,0.00,0.00,0.00,0.00,100,10.4,23.8
2023-06-19T15:00,24.5,0.10,0.10,0.00,0.00,100,10.3,23.4
2023-06-19T16:00,24.5,0.00,0.00,0.00,0.00,100,9.3,22.0
2023-06-19T17:00,24.3,0.00,0.00,0.00,0.00,100,9.0,21.2
2023-06-19T18:00,23.8,0.00,0.00,0.00,0.00,58,5.4,14.0
2023-06-19T19:00,22.7,0.00,0.00,0.00,0.00,60,4.8,7.6
2023-06-19T20:00,21.8,0.10,0.10,0.00,0.00,67,5.6,8.6
2023-06-19T21:00,20.9,0.00,0.00,0.00,0.00,85,4.9,10.1
2023-06-19T22:00,19.9,0.50,0.50,0.00,0.00,80,6.8,9.7
2023-06-19T23:00,19.1,0.60,0.60,0.00,0.00,88,8.6,14.8
2023-06-20T00:00,18.5,0.30,0.30,0.00,0.00,31,9.6,20.5
2023-06-20T01:00,17.9,0.00,0.00,0.00,0.00,25,10.9,20.9
2023-06-20T02:00,17.7,0.00,0.00,0.00,0.00,26,10.0,20.9
2023-06-20T03:00,17.4,0.00,0.00,0.00,0.00,38,11.2,20.5
